-0.954243	-inf
-1.77085	-inf
-2.03743	-inf
-2.2014	-inf
-2.32015	-inf
-2.4133	-inf
-2.48996	-inf
-2.55509	-inf
-2.61172	-inf
-2.66181	-15.3023
-2.70672	-12.6024
-2.74741	-13.3033
-2.78462	-12.3
-2.81889	-inf
-2.85065	-inf
-2.88024	-11.8073
-2.90795	-14.8282
-2.93399	-12.0628
-2.95856	-inf
-2.98182	-11.7455
-3.00389	-14.6421
-3.0249	-11.9458
-3.04493	-11.587
-3.06408	-11.8556
-3.08243	-14.7341
-3.10003	-inf
-3.11694	-11.6984
-3.13322	-14.2797
-3.14891	-12.4363
-3.16406	-inf
-3.17869	-14.6521
-3.19285	-11.398
-3.20656	-11.5593
-3.21985	-11.2966
-3.23274	-14.1837
-3.24527	-11.0471
-3.25744	-11.9457
-3.26928	-15.3253
-3.28081	-14.2153
-3.29203	-inf
-3.30298	-11.6396
-3.31366	-inf
-3.32408	-inf
-3.33425	-10.9217
-3.3442	-10.9689
-3.35392	-inf
-3.36342	-11.0948
-3.37273	-11.1521
-3.38184	-inf
-3.39076	-15.6314
-3.3995	-11.3723
-3.40807	-14.0769
-3.41647	-11.2037
-3.42472	-15.4553
-3.43281	-10.8415
-3.44075	-inf
-3.44855	-10.9654
-3.45621	-11.4405
-3.46374	-10.8971
-3.47114	-11.0446
-3.47842	-10.6223
-3.48558	-10.8267
-3.49262	-10.7967
-3.49955	-inf
-3.50637	-inf
-3.51308	-10.7706
-3.5197	-14.3176
-3.52621	-10.7267
-3.53263	-10.7073
-3.53895	-10.5636
-3.54518	-inf
-3.55133	-14.3616
-3.55739	-inf
-3.56336	-11.0886
-3.56926	-inf
-3.57507	-14.176
-3.58081	-10.6313
-3.58647	-11.058
-3.59207	-14.3838
-3.59759	-10.8142
-3.60304	-10.7264
-3.60842	-11.4758
-3.61374	-10.627
-3.61899	-10.6646
-3.62418	-inf
-3.62931	-10.746
-3.63438	-10.4301
-3.63939	-10.3257
-3.64434	-10.9495
-3.64924	-11.0626
-3.65408	-13.6794
-3.65887	-11.3252
-3.66361	-11.4004
-3.66829	-10.5049
-3.67293	-12.1807
-3.67752	-inf
-3.68205	-10.6251
-3.68655	-13.6953
-3.69099	-inf
-3.69539	-inf
-3.69975	-inf
-3.70406	-10.1673
-3.70834	-inf
-3.71257	-10.3338
-3.71675	-14.9855
-3.7209	-inf
-3.72501	-14.6383
-3.72908	-inf
-3.73312	-10.4492
-3.73711	-10.9972
-3.74107	-13.6296
-3.745	-10.3755
-3.74889	-13.9812
-3.75274	-inf
-3.75656	-10.3956
-3.76035	-inf
-3.7641	-inf
-3.76782	-10.1974
-3.77151	-13.8431
-3.77517	-11.0161
-3.7788	-10.2356
-3.7824	-10.5371
-3.78597	-13.8753
-3.78951	-10.2175
-3.79302	-inf
-3.7965	-12.2486
-3.79996	-10.1793
-3.80339	-11.2742
-3.80679	-11.1146
-3.81017	-10.1494
-3.81351	-inf
-3.81684	-13.7986
-3.82014	-11.5003
-3.82341	-10.7322
-3.82666	-10.7217
-3.82988	-10.1138
-3.83308	-10.6414
-3.83626	-10.2422
-3.83942	-inf
-3.84255	-10.9537
-3.84566	-10.7246
-3.84874	-10.0799
-3.85181	-14.3289
-3.85485	-10.3674
-3.85788	-10.0662
-3.86088	-inf
-3.86386	-inf
-3.86682	-inf
-3.86976	-10.096
-3.87268	-10.0564
-3.87558	-inf
-3.87846	-inf
-3.88133	-9.96921
-3.88417	-10.5726
-3.887	-13.3712
-3.88981	-10.1195
-3.8926	-13.7809
-3.89537	-13.3295
-3.89812	-10.4993
-3.90086	-10.0062
-3.90358	-inf
-3.90628	-inf
-3.90897	-10.0423
-3.91164	-13.9051
-3.91429	-inf
-3.91693	-9.9607
-3.91955	-inf
-3.92215	-inf
-3.92474	-10.102
-3.92732	-inf
-3.92988	-inf
-3.93242	-10.1743
-3.93495	-13.3432
-3.93747	-13.8632
-3.93997	-10.2782
-3.94245	-inf
-3.94493	-10.3837
-3.94738	-13.6857
-3.94983	-10.2587
-3.95226	-14.1551
-3.95468	-10.5179
-3.95708	-13.446
-3.95947	-inf
-3.96185	-14.3431
-3.96421	-13.6958
-3.96656	-10.0318
-3.9689	-11.1151
-3.97123	-9.99225
-3.97354	-9.95933
-3.97585	-11.8328
-3.97813	-inf
-3.98041	-inf
-3.98268	-inf
-3.98493	-13.3661
-3.98717	-13.3004
-3.98941	-inf
-3.99162	-9.72831
-3.99383	-inf
-3.99603	-9.58635
-3.99822	-9.75486
-4.00039	-9.76801
-4.00255	-9.56754
-4.00471	-13.691
-4.00685	-inf
-4.00898	-13.146
-4.01111	-9.83096
-4.01322	-13.6268
-4.01532	-inf
-4.01741	-inf
-4.01949	-inf
-4.02156	-inf
-4.02362	-inf
-4.02567	-inf
-4.02772	-9.99813
-4.02975	-9.57778
-4.03177	-9.6012
-4.03379	-inf
-4.03579	-14.2349
-4.03778	-10.0299
-4.03977	-10.498
-4.04175	-13.3904
-4.04372	-inf
-4.04567	-13.8119
-4.04763	-11.2259
-4.04957	-9.8706
-4.0515	-13.5406
-4.05342	-10.1644
-4.05534	-10.1761
-4.05725	-inf
-4.05915	-10.2472
-4.06104	-10.364
-4.06292	-inf
-4.06479	-inf
-4.06666	-inf
-4.06852	-13.3034
-4.07037	-inf
-4.07221	-inf
-4.07405	-13.3262
-4.07588	-inf
-4.07769	-inf
-4.07951	-13.5114
-4.08131	-inf
-4.08311	-inf
-4.0849	-inf
-4.08668	-9.47807
-4.08846	-13.4533
-4.09022	-inf
-4.09198	-9.53244
-4.09374	-13.7613
-4.09548	-13.8373
-4.09722	-inf
-4.09896	-inf
-4.10068	-9.53305
-4.1024	-9.64804
-4.10411	-inf
-4.10582	-10.6369
-4.10752	-inf
-4.10921	-inf
-4.11089	-10.4059
-4.11257	-9.79085
-4.11424	-13.5674
-4.11591	-13.5875
-4.11757	-inf
-4.11922	-9.63955
-4.12087	-9.47756
-4.12251	-13.7764
-4.12415	-inf
-4.12577	-9.51695
-4.1274	-inf
-4.12901	-inf
-4.13062	-inf
-4.13223	-10.3942
-4.13383	-inf
-4.13542	-13.1567
-4.13701	-inf
-4.13859	-13.2079
-4.14016	-9.95374
-4.14173	-9.27352
-4.1433	-13.1956
-4.14485	-inf
-4.14641	-9.27322
-4.14795	-inf
-4.1495	-9.89617
-4.15103	-inf
-4.15256	-9.27283
-4.15409	-inf
-4.15561	-13.6392
-4.15712	-inf
-4.15863	-9.83383
-4.16014	-10.6494
-4.16164	-9.27473
-4.16313	-inf
-4.16462	-13.7554
-4.1661	-10.0367
-4.16758	-9.79244
-4.16906	-9.92307
-4.17053	-9.26799
-4.17199	-inf
-4.17345	-9.26851
-4.1749	-13.7961
-4.17635	-9.27746
-4.1778	-9.67326
-4.17924	-inf
-4.18067	-9.70799
-4.1821	-inf
-4.18353	-9.57525
-4.18495	-9.33402
-4.18636	-inf
-4.18777	-13.3117
-4.18918	-9.36304
-4.19058	-inf
-4.19198	-13.5271
-4.19338	-10.4937
-4.19476	-9.42
-4.19615	-inf
-4.19753	-10.1331
-4.1989	-13.9185
-4.20028	-inf
-4.20164	-9.34785
-4.20301	-13.5967
-4.20436	-inf
-4.20572	-9.50718
-4.20707	-13.9875
-4.20841	-13.7458
-4.20976	-9.49579
-4.21109	-13.3143
-4.21243	-14.0844
-4.21376	-9.58
-4.21508	-9.26018
-4.2164	-9.27367
-4.21772	-inf
-4.21903	-9.29219
-4.22034	-9.28709
-4.22165	-inf
-4.22295	-9.31514
-4.22425	-9.33073
-4.22554	-inf
-4.22683	-9.17938
-4.22812	-9.3519
-4.2294	-9.12059
-4.23068	-9.37639
-4.23195	-9.37707
-4.23322	-9.18247
-4.23449	-9.39802
-4.23576	-9.40852
-4.23702	-14.9516
-4.23827	-9.43398
-4.23952	-9.44438
-4.24077	-inf
-4.24202	-9.46644
-4.24326	-9.10376
-4.2445	-inf
-4.24573	-14.2555
-4.24697	-9.51314
-4.24819	-inf
