#step	0 forward (2)	0 forward (3)	pi/4 central (2)	pi/4 forward (2)	pi/4 backward (2)	pi/4 forward (3)	pi/4 backward (3)	pi/2 backward (2)	pi/2 backward (3)
  -9.127809882927492	                -inf	                -inf	  -7.486757536235917	  -7.377745145523499	  -6.970179418423476	  -6.934010660202119	  -6.392404635192004	  -16.21301914394243	  -16.21301914394243	
  -9.428839878591473	                -inf	                -inf	  -7.377745145523499	  -6.719158693678498	  -6.970179418423476	  -6.310745519587555	  -6.392404635192004	  -16.21301914394243	  -16.21301914394243	
  -9.729869874255455	                -inf	                -inf	  -6.970179418423476	  -6.719158693678498	  -6.392404635192004	  -6.310745519587555	  -5.999488986745188	  -16.21301914394243	  -16.21301914394243	
  -10.03089986991944	                -inf	                -inf	  -6.392404635192004	  -6.719158693678498	  -5.999488986745188	  -6.104046238316814	  -5.658907854273733	  -16.21301914394243	  -16.21301914394243	
  -10.33192986558342	                -inf	                -inf	  -5.859175167346544	  -5.589205674731478	  -6.719158693678498	  -5.211027441663098	  -6.719158693678498	  -16.21301914394243	  -16.21301914394243	
   -10.6329598612474	                -inf	                -inf	  -5.589205674731478	  -5.304580746137398	  -6.719158693678498	  -5.011991674559528	  -5.339375818687705	  -16.21301914394243	  -16.21301914394243	
  -10.93398985691138	                -inf	                -inf	  -6.719158693678498	  -5.304580746137398	  -5.339375818687705	  -5.011991674559528	  -4.626151550358728	  -16.21301914394243	  -16.21301914394243	
  -11.23501985257536	                -inf	                -inf	  -5.339375818687705	  -4.838750911964799	  -4.626151550358728	  -4.474054912201602	  -4.209026177221652	  -16.21301914394243	  -16.21301914394243	
  -11.53604984823934	                -inf	                -inf	  -4.838750911964799	  -4.278659344905563	  -4.626151550358728	  -3.959146719924462	  -4.209026177221652	  -16.21301914394243	  -16.21301914394243	
  -11.83707984390332	                -inf	                -inf	  -4.838750911964799	  -4.041962100571035	  -4.209026177221652	  -3.777065341791779	  -3.859831919676724	  -16.21301914394243	  -16.21301914394243	
   -12.1381098395673	                -inf	                -inf	  -4.209026177221652	  -4.838750911964799	  -3.859831919676724	  -4.838750911964799	  -3.536585220571914	  -16.21301914394243	  -16.21301914394243	
  -12.43913983523129	                -inf	                -inf	  -3.859831919676724	  -4.838750911964799	  -3.536585220571914	  -3.777065341791779	  -3.045260115765344	  -16.21301914394243	  -16.21301914394243	
  -12.74016983089527	                -inf	                -inf	   -3.49529565784491	  -3.031506136293038	  -3.536585220571914	  -2.667414813929853	  -3.045260115765344	  -16.21301914394243	  -16.21301914394243	
  -13.04119982655925	                -inf	                -inf	  -3.536585220571914	   -3.49529565784491	  -3.045260115765344	   -3.49529565784491	  -3.045260115765344	  -16.21301914394243	  -16.21301914394243	
  -13.34222982222323	                -inf	                -inf	  -2.673308974408302	  -3.045260115765344	  -2.475936696586947	  -3.045260115765344	  -2.237783443215531	  -16.21301914394243	  -16.21301914394243	
  -13.64325981788721	                -inf	                -inf	  -2.475936696586947	  -3.045260115765344	  -2.237783443215531	   -2.81237355640067	  -1.808284442349475	  -16.21301914394243	  -16.21301914394243	
  -13.94428981355119	                -inf	                -inf	  -3.045260115765344	  -2.399922609724485	  -2.237783443215531	  -1.861779235297928	  -1.808284442349475	  -16.21301914394243	  -16.21301914394243	
  -14.24531980921517	                -inf	                -inf	  -2.237783443215531	  -2.399922609724485	  -1.808284442349475	  -1.861779235297928	  -1.454931516402987	  -16.21301914394243	  -16.21301914394243	
  -14.54634980487915	                -inf	                -inf	  -1.808284442349475	  -2.399922609724485	  -1.454931516402987	  -1.628691380116497	  -1.129928563672302	  -16.21301914394243	  -16.21301914394243	
  -14.84737980054313	                -inf	                -inf	  -1.454931516402987	  -2.399922609724485	  -1.129928563672302	  -1.366084540240651	 -0.6375303076934378	  -16.21301914394243	  -16.21301914394243	
  -15.14840979620712	                -inf	                -inf	  -2.399922609724485	  -1.085620973084211	  -1.129928563672302	  -0.622772487999556	 -0.6375303076934378	  -16.21301914394243	  -16.21301914394243	
   -15.4494397918711	                -inf	                -inf	  -1.085620973084211	 -0.4038354558131902	 -0.6375303076934378	-0.06380969550136961	  -0.265285583008699	  -16.21301914394243	  -16.21301914394243	
  -15.75046978753508	                -inf	                -inf	 -0.6375303076934378	  -1.085620973084211	  -0.265285583008699	  -1.085620973084211	  0.2535544246090052	  -16.21301914394243	  -16.21301914394243	
  -16.05149978319906	                -inf	                -inf	  -1.085620973084211	 -0.1505149978319906	  -0.265285583008699	  0.2916145217310481	  0.2535544246090052	  -16.21301914394243	  -16.21301914394243	
  -16.35252977886304	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	  0.2916145217310481	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -16.65355977452702	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	  0.5061134200806253	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
    -16.954589770191	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	  0.7564159983674701	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -17.25561976585498	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	    1.02967213388377	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -17.55664976151897	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   1.316119423048841	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -17.85767975718295	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   1.609670236409929	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -18.15870975284693	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   1.906911778835567	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -18.45973974851091	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   2.206035082535643	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -18.76076974417489	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   2.506108583881218	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -19.06179973983887	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   2.806659541252257	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -19.36282973550285	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   3.107449819476986	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -19.66385973116683	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	    3.40835990678428	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -19.96488972683082	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   3.709329935852657	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
   -20.2659197224948	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   4.010329945113521	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -20.56694971815878	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	    4.31134494679949	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -20.86797971382276	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   4.612367445280335	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -21.16900970948674	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   4.913393692304214	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -21.47003970515072	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   5.214421813636011	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
   -21.7710697008147	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   5.515450872130866	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -22.07209969647868	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   5.816480399209526	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -22.37312969214267	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   6.117510160580657	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -22.67415968780665	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   6.418540039098166	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -22.97518968347063	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   6.719569976188899	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -23.27621967913461	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   7.020599942566252	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -23.57724967479859	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	    7.32162992358692	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -23.87827967046257	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   7.622659911929244	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -24.17930966612655	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   7.923689903932396	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -24.48033966179053	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   8.224719897765963	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -24.78136965745452	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   8.525749892514737	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
   -25.0823996531185	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   8.826779887721115	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -25.38342964878248	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   9.127809883156294	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -25.68445964444646	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   9.428839878705874	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -25.98548964011044	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   9.729869874312655	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -26.28651963577442	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   10.03089986994804	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
   -26.5875496314384	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   10.33192986559772	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -26.88857962710238	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   10.63295986125455	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -27.18960962276637	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   10.93398985691495	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -27.49063961843035	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   11.23501985257715	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -27.79166961409433	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   11.53604984824024	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -28.09269960975831	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   11.83707984390377	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -28.39372960542229	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   12.13810983956753	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -28.69475960108627	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	    12.4391398352314	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -28.99578959675025	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   12.74016983089532	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -29.29681959241423	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   13.04119982655928	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -29.59784958807821	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   13.34222982222324	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -29.89887958374219	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   13.64325981788722	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -30.19990957940617	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	    13.9442898135512	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -30.50093957507016	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   14.24531980921518	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
  -30.80196957073414	                -inf	                -inf	 -0.1505149978319906	 -0.1505149978319906	 -0.1505149978319906	   14.54634980487915	 -0.1505149978319906	  -16.21301914394243	  -16.21301914394243	
