t 	 error 
0.29268	-5.02517
0.29272	-5.02524
0.29276	-5.02532
0.2928	-5.02539
0.29284	-5.02546
0.29288	-5.02553
0.29292	-5.02561
0.29296	-5.02568
0.293	-5.02575
0.29304	-5.02583
0.29308	-5.0259
0.29312	-5.02597
0.29316	-5.02604
0.2932	-5.02612
0.29324	-5.02619
0.29328	-5.02626
0.29332	-5.02634
0.29336	-5.02641
0.2934	-5.02648
0.29344	-5.02655
0.29348	-5.02663
0.29352	-5.0267
0.29356	-5.02677
0.2936	-5.02685
0.29364	-5.02692
0.29368	-5.02699
0.29372	-5.02706
0.29376	-5.02714
0.2938	-5.02721
0.29384	-5.02728
0.29388	-5.02735
0.29392	-5.02743
0.29396	-5.0275
0.294	-5.02757
0.29404	-5.02765
0.29408	-5.02772
0.29412	-5.02779
0.29416	-5.02786
0.2942	-5.02794
0.29424	-5.02801
0.29428	-5.02808
0.29432	-5.02815
0.29436	-5.02823
0.2944	-5.0283
0.29444	-5.02837
0.29448	-5.02844
0.29452	-5.02852
0.29456	-5.02859
0.2946	-5.02866
0.29464	-5.02874
0.29468	-5.02881
0.29472	-5.02888
0.29476	-5.02895
0.2948	-5.02903
0.29484	-5.0291
0.29488	-5.02917
0.29492	-5.02924
0.29496	-5.02932
0.295	-5.02939
0.29504	-5.02946
0.29508	-5.02953
0.29512	-5.02961
0.29516	-5.02968
0.2952	-5.02975
0.29524	-5.02982
0.29528	-5.0299
0.29532	-5.02997
0.29536	-5.03004
0.2954	-5.03011
0.29544	-5.03019
0.29548	-5.03026
0.29552	-5.03033
0.29556	-5.0304
0.2956	-5.03048
0.29564	-5.03055
0.29568	-5.03062
0.29572	-5.03069
0.29576	-5.03077
0.2958	-5.03084
0.29584	-5.03091
0.29588	-5.03098
0.29592	-5.03106
0.29596	-5.03113
0.296	-5.0312
0.29604	-5.03127
0.29608	-5.03135
0.29612	-5.03142
0.29616	-5.03149
0.2962	-5.03156
0.29624	-5.03163
0.29628	-5.03171
0.29632	-5.03178
0.29636	-5.03185
0.2964	-5.03192
0.29644	-5.03199
0.29648	-5.03206
0.29652	-5.03214
0.29656	-5.03221
0.2966	-5.03228
0.29664	-5.03235
0.29668	-5.03242
0.29672	-5.03249
0.29676	-5.03257
0.2968	-5.03264
0.29684	-5.03271
0.29688	-5.03278
0.29692	-5.03285
0.29696	-5.03292
0.297	-5.033
0.29704	-5.03307
0.29708	-5.03314
0.29712	-5.03321
0.29716	-5.03328
0.2972	-5.03335
0.29724	-5.03343
0.29728	-5.0335
0.29732	-5.03357
0.29736	-5.03364
0.2974	-5.03371
0.29744	-5.03378
0.29748	-5.03386
0.29752	-5.03393
0.29756	-5.034
0.2976	-5.03407
0.29764	-5.03414
0.29768	-5.03421
0.29772	-5.03429
0.29776	-5.03436
0.2978	-5.03443
0.29784	-5.0345
0.29788	-5.03457
0.29792	-5.03464
0.29796	-5.03472
0.298	-5.03479
0.29804	-5.03486
0.29808	-5.03493
0.29812	-5.035
0.29816	-5.03507
0.2982	-5.03514
0.29824	-5.03522
0.29828	-5.03529
0.29832	-5.03536
0.29836	-5.03543
0.2984	-5.0355
0.29844	-5.03557
0.29848	-5.03564
0.29852	-5.03572
0.29856	-5.03579
0.2986	-5.03586
0.29864	-5.03593
0.29868	-5.036
0.29872	-5.03607
0.29876	-5.03614
0.2988	-5.03622
0.29884	-5.03629
0.29888	-5.03636
0.29892	-5.03643
0.29896	-5.0365
0.299	-5.03657
0.29904	-5.03664
0.29908	-5.03672
0.29912	-5.03679
0.29916	-5.03686
0.2992	-5.03693
0.29924	-5.037
0.29928	-5.03707
0.29932	-5.03714
0.29936	-5.03721
0.2994	-5.03729
0.29944	-5.03736
0.29948	-5.03743
0.29952	-5.0375
0.29956	-5.03757
0.2996	-5.03764
0.29964	-5.03771
0.29968	-5.03778
0.29972	-5.03786
0.29976	-5.03793
0.2998	-5.038
0.29984	-5.03807
0.29988	-5.03814
0.29992	-5.03821
0.29996	-5.03828
0.3	-5.03835
0.30004	-5.03843
0.30008	-5.0385
0.30012	-5.03857
0.30016	-5.03864
0.3002	-5.03871
0.30024	-5.03878
0.30028	-5.03885
0.30032	-5.03892
0.30036	-5.039
0.3004	-5.03907
0.30044	-5.03914
0.30048	-5.03921
0.30052	-5.03928
0.30056	-5.03935
0.3006	-5.03942
0.30064	-5.03949
0.30068	-5.03956
0.30072	-5.03963
0.30076	-5.03971
0.3008	-5.03978
0.30084	-5.03985
0.30088	-5.03992
0.30092	-5.03999
0.30096	-5.04006
0.301	-5.04013
0.30104	-5.0402
0.30108	-5.04027
0.30112	-5.04035
0.30116	-5.04042
0.3012	-5.04049
0.30124	-5.04056
0.30128	-5.04063
0.30132	-5.0407
0.30136	-5.04077
0.3014	-5.04084
0.30144	-5.04091
0.30148	-5.04098
0.30152	-5.04106
0.30156	-5.04113
0.3016	-5.0412
0.30164	-5.04127
0.30168	-5.04134
0.30172	-5.04141
0.30176	-5.04148
0.3018	-5.04155
0.30184	-5.04162
0.30188	-5.04169
0.30192	-5.04176
0.30196	-5.04184
0.302	-5.04191
0.30204	-5.04198
0.30208	-5.04205
0.30212	-5.04212
0.30216	-5.04219
0.3022	-5.04226
0.30224	-5.04233
0.30228	-5.0424
0.30232	-5.04247
0.30236	-5.04254
0.3024	-5.04261
0.30244	-5.04269
0.30248	-5.04276
0.30252	-5.04283
0.30256	-5.0429
0.3026	-5.04297
0.30264	-5.04304
0.30268	-5.04311
0.30272	-5.04318
0.30276	-5.04325
0.3028	-5.04332
0.30284	-5.04339
0.30288	-5.04346
0.30292	-5.04353
0.30296	-5.0436
0.303	-5.04368
0.30304	-5.04375
0.30308	-5.04382
0.30312	-5.04389
0.30316	-5.04396
0.3032	-5.04403
0.30324	-5.0441
0.30328	-5.04417
0.30332	-5.04424
0.30336	-5.04431
0.3034	-5.04438
0.30344	-5.04445
0.30348	-5.04452
0.30352	-5.04459
0.30356	-5.04466
0.3036	-5.04474
0.30364	-5.04481
0.30368	-5.04488
0.30372	-5.04495
0.30376	-5.04502
0.3038	-5.04509
0.30384	-5.04516
0.30388	-5.04523
0.30392	-5.0453
0.30396	-5.04537
0.304	-5.04544
0.30404	-5.04551
0.30408	-5.04558
0.30412	-5.04565
0.30416	-5.04572
0.3042	-5.04579
0.30424	-5.04586
0.30428	-5.04593
0.30432	-5.04601
0.30436	-5.04608
0.3044	-5.04615
0.30444	-5.04622
0.30448	-5.04629
0.30452	-5.04636
0.30456	-5.04643
0.3046	-5.0465
0.30464	-5.04657
0.30468	-5.04664
0.30472	-5.04671
0.30476	-5.04678
0.3048	-5.04685
0.30484	-5.04692
0.30488	-5.04699
0.30492	-5.04705
0.30496	-5.04712
0.305	-5.04719
0.30504	-5.04726
0.30508	-5.04733
0.30512	-5.0474
0.30516	-5.04747
0.3052	-5.04754
0.30524	-5.04761
0.30528	-5.04768
0.30532	-5.04775
0.30536	-5.04782
0.3054	-5.04789
0.30544	-5.04796
0.30548	-5.04803
0.30552	-5.0481
0.30556	-5.04817
0.3056	-5.04824
0.30564	-5.04831
0.30568	-5.04838
0.30572	-5.04845
0.30576	-5.04852
0.3058	-5.04859
0.30584	-5.04866
0.30588	-5.04873
0.30592	-5.0488
0.30596	-5.04887
0.306	-5.04894
0.30604	-5.04901
0.30608	-5.04908
0.30612	-5.04915
0.30616	-5.04922
0.3062	-5.04929
0.30624	-5.04936
0.30628	-5.04943
0.30632	-5.0495
0.30636	-5.04957
0.3064	-5.04964
0.30644	-5.04971
0.30648	-5.04978
0.30652	-5.04985
0.30656	-5.04992
0.3066	-5.04998
0.30664	-5.05005
0.30668	-5.05012
0.30672	-5.05019
0.30676	-5.05026
0.3068	-5.05033
0.30684	-5.0504
0.30688	-5.05047
0.30692	-5.05054
0.30696	-5.05061
0.307	-5.05068
0.30704	-5.05075
0.30708	-5.05082
0.30712	-5.05089
0.30716	-5.05096
0.3072	-5.05103
0.30724	-5.0511
0.30728	-5.05117
0.30732	-5.05124
0.30736	-5.05131
0.3074	-5.05138
0.30744	-5.05145
0.30748	-5.05151
0.30752	-5.05158
0.30756	-5.05165
0.3076	-5.05172
0.30764	-5.05179
0.30768	-5.05186
0.30772	-5.05193
0.30776	-5.052
0.3078	-5.05207
0.30784	-5.05214
0.30788	-5.05221
0.30792	-5.05228
0.30796	-5.05235
0.308	-5.05242
0.30804	-5.05249
0.30808	-5.05256
0.30812	-5.05263
0.30816	-5.0527
0.3082	-5.05276
0.30824	-5.05283
0.30828	-5.0529
0.30832	-5.05297
0.30836	-5.05304
0.3084	-5.05311
0.30844	-5.05318
0.30848	-5.05325
0.30852	-5.05332
0.30856	-5.05339
0.3086	-5.05346
0.30864	-5.05353
0.30868	-5.0536
0.30872	-5.05367
0.30876	-5.05374
0.3088	-5.0538
0.30884	-5.05387
0.30888	-5.05394
0.30892	-5.05401
0.30896	-5.05408
0.309	-5.05415
0.30904	-5.05422
0.30908	-5.05429
0.30912	-5.05436
0.30916	-5.05443
0.3092	-5.0545
0.30924	-5.05457
0.30928	-5.05464
0.30932	-5.0547
0.30936	-5.05477
0.3094	-5.05484
0.30944	-5.05491
0.30948	-5.05498
0.30952	-5.05505
0.30956	-5.05512
0.3096	-5.05519
0.30964	-5.05526
0.30968	-5.05533
0.30972	-5.0554
0.30976	-5.05547
0.3098	-5.05553
0.30984	-5.0556
0.30988	-5.05567
0.30992	-5.05574
0.30996	-5.05581
0.31	-5.05588
0.31004	-5.05595
0.31008	-5.05602
0.31012	-5.05609
0.31016	-5.05616
0.3102	-5.05623
0.31024	-5.05629
0.31028	-5.05636
0.31032	-5.05643
0.31036	-5.0565
0.3104	-5.05657
0.31044	-5.05664
0.31048	-5.05671
0.31052	-5.05678
0.31056	-5.05685
0.3106	-5.05692
0.31064	-5.05699
0.31068	-5.05705
0.31072	-5.05712
0.31076	-5.05719
0.3108	-5.05726
0.31084	-5.05733
0.31088	-5.0574
0.31092	-5.05747
0.31096	-5.05754
0.311	-5.05761
0.31104	-5.05767
0.31108	-5.05774
0.31112	-5.05781
0.31116	-5.05788
0.3112	-5.05795
0.31124	-5.05802
0.31128	-5.05809
0.31132	-5.05816
0.31136	-5.05823
0.3114	-5.05829
0.31144	-5.05836
0.31148	-5.05843
0.31152	-5.0585
0.31156	-5.05857
0.3116	-5.05864
0.31164	-5.05871
0.31168	-5.05878
0.31172	-5.05885
0.31176	-5.05891
0.3118	-5.05898
0.31184	-5.05905
0.31188	-5.05912
0.31192	-5.05919
0.31196	-5.05926
0.312	-5.05933
0.31204	-5.0594
0.31208	-5.05946
0.31212	-5.05953
0.31216	-5.0596
0.3122	-5.05967
0.31224	-5.05974
0.31228	-5.05981
0.31232	-5.05988
0.31236	-5.05995
0.3124	-5.06001
0.31244	-5.06008
0.31248	-5.06015
0.31252	-5.06022
0.31256	-5.06029
0.3126	-5.06036
0.31264	-5.06043
0.31268	-5.0605
0.31272	-5.06056
0.31276	-5.06063
0.3128	-5.0607
0.31284	-5.06077
0.31288	-5.06084
0.31292	-5.06091
0.31296	-5.06097
0.313	-5.06104
0.31304	-5.06111
0.31308	-5.06118
0.31312	-5.06125
0.31316	-5.06131
0.3132	-5.06138
0.31324	-5.06145
0.31328	-5.06152
0.31332	-5.06159
0.31336	-5.06165
0.3134	-5.06172
0.31344	-5.06179
0.31348	-5.06186
0.31352	-5.06193
0.31356	-5.062
0.3136	-5.06206
0.31364	-5.06213
0.31368	-5.0622
0.31372	-5.06227
0.31376	-5.06234
0.3138	-5.0624
0.31384	-5.06247
0.31388	-5.06254
0.31392	-5.06261
0.31396	-5.06268
0.314	-5.06274
0.31404	-5.06281
0.31408	-5.06288
0.31412	-5.06295
0.31416	-5.06302
0.3142	-5.06308
0.31424	-5.06315
0.31428	-5.06322
0.31432	-5.06329
0.31436	-5.06336
0.3144	-5.06342
0.31444	-5.06349
0.31448	-5.06356
0.31452	-5.06363
0.31456	-5.06369
0.3146	-5.06376
0.31464	-5.06383
0.31468	-5.0639
0.31472	-5.06397
0.31476	-5.06403
0.3148	-5.0641
0.31484	-5.06417
0.31488	-5.06424
0.31492	-5.06431
0.31496	-5.06437
0.315	-5.06444
0.31504	-5.06451
0.31508	-5.06458
0.31512	-5.06465
0.31516	-5.06471
0.3152	-5.06478
0.31524	-5.06485
0.31528	-5.06492
0.31532	-5.06498
0.31536	-5.06505
0.3154	-5.06512
0.31544	-5.06519
0.31548	-5.06526
0.31552	-5.06532
0.31556	-5.06539
0.3156	-5.06546
0.31564	-5.06553
0.31568	-5.06559
0.31572	-5.06566
0.31576	-5.06573
0.3158	-5.0658
0.31584	-5.06587
0.31588	-5.06593
0.31592	-5.066
0.31596	-5.06607
0.316	-5.06614
0.31604	-5.0662
0.31608	-5.06627
0.31612	-5.06634
0.31616	-5.06641
0.3162	-5.06647
0.31624	-5.06654
0.31628	-5.06661
0.31632	-5.06668
0.31636	-5.06675
0.3164	-5.06681
0.31644	-5.06688
0.31648	-5.06695
0.31652	-5.06702
0.31656	-5.06708
0.3166	-5.06715
0.31664	-5.06722
0.31668	-5.06729
0.31672	-5.06735
0.31676	-5.06742
0.3168	-5.06749
0.31684	-5.06756
0.31688	-5.06762
0.31692	-5.06769
0.31696	-5.06776
0.317	-5.06783
0.31704	-5.06789
0.31708	-5.06796
0.31712	-5.06803
0.31716	-5.0681
0.3172	-5.06816
0.31724	-5.06823
0.31728	-5.0683
0.31732	-5.06837
0.31736	-5.06843
0.3174	-5.0685
0.31744	-5.06857
0.31748	-5.06864
0.31752	-5.0687
0.31756	-5.06877
0.3176	-5.06884
0.31764	-5.06891
0.31768	-5.06897
0.31772	-5.06904
0.31776	-5.06911
0.3178	-5.06918
0.31784	-5.06924
0.31788	-5.06931
0.31792	-5.06938
0.31796	-5.06945
0.318	-5.06951
0.31804	-5.06958
0.31808	-5.06965
0.31812	-5.06972
0.31816	-5.06978
0.3182	-5.06985
0.31824	-5.06992
0.31828	-5.06999
0.31832	-5.07005
0.31836	-5.07012
0.3184	-5.07019
0.31844	-5.07025
0.31848	-5.07032
0.31852	-5.07039
0.31856	-5.07046
0.3186	-5.07052
0.31864	-5.07059
0.31868	-5.07066
0.31872	-5.07073
0.31876	-5.07079
0.3188	-5.07086
0.31884	-5.07093
0.31888	-5.071
0.31892	-5.07106
0.31896	-5.07113
0.319	-5.0712
0.31904	-5.07126
0.31908	-5.07133
0.31912	-5.0714
0.31916	-5.07147
0.3192	-5.07153
0.31924	-5.0716
0.31928	-5.07167
0.31932	-5.07173
0.31936	-5.0718
0.3194	-5.07187
0.31944	-5.07194
0.31948	-5.072
0.31952	-5.07207
0.31956	-5.07214
0.3196	-5.07221
0.31964	-5.07227
0.31968	-5.07234
0.31972	-5.07241
0.31976	-5.07247
0.3198	-5.07254
0.31984	-5.07261
0.31988	-5.07268
0.31992	-5.07274
0.31996	-5.07281
0.32	-5.07288
0.32004	-5.07294
0.32008	-5.07301
0.32012	-5.07308
0.32016	-5.07314
0.3202	-5.07321
0.32024	-5.07328
0.32028	-5.07335
0.32032	-5.07341
0.32036	-5.07348
0.3204	-5.07355
0.32044	-5.07361
0.32048	-5.07368
0.32052	-5.07375
0.32056	-5.07382
0.3206	-5.07388
0.32064	-5.07395
0.32068	-5.07402
0.32072	-5.07408
0.32076	-5.07415
0.3208	-5.07422
0.32084	-5.07428
0.32088	-5.07435
0.32092	-5.07442
0.32096	-5.07449
0.321	-5.07455
0.32104	-5.07462
0.32108	-5.07469
0.32112	-5.07475
0.32116	-5.07482
0.3212	-5.07489
0.32124	-5.07495
0.32128	-5.07502
0.32132	-5.07509
0.32136	-5.07515
0.3214	-5.07522
0.32144	-5.07529
0.32148	-5.07535
0.32152	-5.07542
0.32156	-5.07549
0.3216	-5.07555
0.32164	-5.07562
0.32168	-5.07568
0.32172	-5.07575
0.32176	-5.07582
0.3218	-5.07588
0.32184	-5.07595
0.32188	-5.07602
0.32192	-5.07608
0.32196	-5.07615
0.322	-5.07622
0.32204	-5.07628
0.32208	-5.07635
0.32212	-5.07641
0.32216	-5.07648
0.3222	-5.07655
0.32224	-5.07661
0.32228	-5.07668
0.32232	-5.07675
0.32236	-5.07681
0.3224	-5.07688
0.32244	-5.07695
0.32248	-5.07701
0.32252	-5.07708
0.32256	-5.07714
0.3226	-5.07721
0.32264	-5.07728
0.32268	-5.07734
0.32272	-5.07741
0.32276	-5.07748
0.3228	-5.07754
0.32284	-5.07761
0.32288	-5.07767
0.32292	-5.07774
0.32296	-5.07781
0.323	-5.07787
0.32304	-5.07794
0.32308	-5.07801
0.32312	-5.07807
0.32316	-5.07814
0.3232	-5.0782
0.32324	-5.07827
0.32328	-5.07834
0.32332	-5.0784
0.32336	-5.07847
0.3234	-5.07853
0.32344	-5.0786
0.32348	-5.07867
0.32352	-5.07873
0.32356	-5.0788
0.3236	-5.07887
0.32364	-5.07893
0.32368	-5.079
0.32372	-5.07906
0.32376	-5.07913
0.3238	-5.0792
0.32384	-5.07926
0.32388	-5.07933
0.32392	-5.07939
0.32396	-5.07946
0.324	-5.07953
0.32404	-5.07959
0.32408	-5.07966
0.32412	-5.07972
0.32416	-5.07979
0.3242	-5.07986
0.32424	-5.07992
0.32428	-5.07999
0.32432	-5.08005
0.32436	-5.08012
0.3244	-5.08019
0.32444	-5.08025
0.32448	-5.08032
0.32452	-5.08038
0.32456	-5.08045
0.3246	-5.08052
0.32464	-5.08058
0.32468	-5.08065
0.32472	-5.08071
0.32476	-5.08078
0.3248	-5.08085
0.32484	-5.08091
0.32488	-5.08098
0.32492	-5.08104
0.32496	-5.08111
0.325	-5.08118
0.32504	-5.08124
0.32508	-5.08131
0.32512	-5.08137
0.32516	-5.08144
0.3252	-5.08151
0.32524	-5.08157
0.32528	-5.08164
0.32532	-5.0817
0.32536	-5.08177
0.3254	-5.08184
0.32544	-5.0819
0.32548	-5.08197
0.32552	-5.08203
0.32556	-5.0821
0.3256	-5.08216
0.32564	-5.08223
0.32568	-5.0823
0.32572	-5.08236
0.32576	-5.08243
0.3258	-5.08249
0.32584	-5.08256
0.32588	-5.08263
0.32592	-5.08269
0.32596	-5.08276
0.326	-5.08282
0.32604	-5.08289
0.32608	-5.08295
0.32612	-5.08302
0.32616	-5.08309
0.3262	-5.08315
0.32624	-5.08322
0.32628	-5.08328
0.32632	-5.08335
0.32636	-5.08341
0.3264	-5.08348
0.32644	-5.08355
0.32648	-5.08361
0.32652	-5.08368
0.32656	-5.08374
0.3266	-5.08381
0.32664	-5.08388
0.32668	-5.08394
0.32672	-5.08401
0.32676	-5.08407
0.3268	-5.08414
0.32684	-5.0842
0.32688	-5.08427
0.32692	-5.08433
0.32696	-5.0844
0.327	-5.08447
0.32704	-5.08453
0.32708	-5.0846
0.32712	-5.08466
0.32716	-5.08473
0.3272	-5.08479
0.32724	-5.08486
0.32728	-5.08493
0.32732	-5.08499
0.32736	-5.08506
0.3274	-5.08512
0.32744	-5.08519
0.32748	-5.08525
0.32752	-5.08532
0.32756	-5.08538
0.3276	-5.08545
0.32764	-5.08552
0.32768	-5.08558
0.32772	-5.08565
0.32776	-5.08571
0.3278	-5.08578
0.32784	-5.08584
0.32788	-5.08591
0.32792	-5.08597
0.32796	-5.08604
0.328	-5.08611
0.32804	-5.08617
0.32808	-5.08624
0.32812	-5.0863
0.32816	-5.08637
0.3282	-5.08643
0.32824	-5.0865
0.32828	-5.08656
0.32832	-5.08663
0.32836	-5.08669
0.3284	-5.08676
0.32844	-5.08683
0.32848	-5.08689
0.32852	-5.08696
0.32856	-5.08702
0.3286	-5.08709
0.32864	-5.08715
0.32868	-5.08722
0.32872	-5.08728
0.32876	-5.08735
0.3288	-5.08741
0.32884	-5.08748
0.32888	-5.08755
0.32892	-5.08761
0.32896	-5.08768
0.329	-5.08774
0.32904	-5.08781
0.32908	-5.08787
0.32912	-5.08794
0.32916	-5.088
0.3292	-5.08807
0.32924	-5.08813
0.32928	-5.0882
0.32932	-5.08826
0.32936	-5.08833
0.3294	-5.08839
0.32944	-5.08846
0.32948	-5.08853
0.32952	-5.08859
0.32956	-5.08866
0.3296	-5.08872
0.32964	-5.08879
0.32968	-5.08885
0.32972	-5.08892
0.32976	-5.08898
0.3298	-5.08905
0.32984	-5.08911
0.32988	-5.08918
0.32992	-5.08924
0.32996	-5.08931
0.33	-5.08937
0.33004	-5.08944
0.33008	-5.0895
0.33012	-5.08957
0.33016	-5.08963
0.3302	-5.0897
0.33024	-5.08976
0.33028	-5.08983
0.33032	-5.08989
0.33036	-5.08996
0.3304	-5.09002
0.33044	-5.09008
0.33048	-5.09015
0.33052	-5.09021
0.33056	-5.09028
0.3306	-5.09034
0.33064	-5.09041
0.33068	-5.09047
0.33072	-5.09054
0.33076	-5.0906
0.3308	-5.09067
0.33084	-5.09073
0.33088	-5.0908
0.33092	-5.09086
0.33096	-5.09093
0.331	-5.09099
0.33104	-5.09106
0.33108	-5.09112
0.33112	-5.09118
0.33116	-5.09125
0.3312	-5.09131
0.33124	-5.09138
0.33128	-5.09144
0.33132	-5.09151
0.33136	-5.09157
0.3314	-5.09164
0.33144	-5.0917
0.33148	-5.09177
0.33152	-5.09183
0.33156	-5.09189
0.3316	-5.09196
0.33164	-5.09202
0.33168	-5.09209
0.33172	-5.09215
0.33176	-5.09222
0.3318	-5.09228
0.33184	-5.09235
0.33188	-5.09241
0.33192	-5.09248
0.33196	-5.09254
0.332	-5.0926
0.33204	-5.09267
0.33208	-5.09273
0.33212	-5.0928
0.33216	-5.09286
0.3322	-5.09293
0.33224	-5.09299
0.33228	-5.09306
0.33232	-5.09312
0.33236	-5.09319
0.3324	-5.09325
0.33244	-5.09331
0.33248	-5.09338
0.33252	-5.09344
0.33256	-5.09351
0.3326	-5.09357
0.33264	-5.09364
0.33268	-5.0937
0.33272	-5.09377
0.33276	-5.09383
0.3328	-5.09389
0.33284	-5.09396
0.33288	-5.09402
0.33292	-5.09409
0.33296	-5.09415
0.333	-5.09422
0.33304	-5.09428
0.33308	-5.09434
0.33312	-5.09441
0.33316	-5.09447
0.3332	-5.09454
0.33324	-5.0946
0.33328	-5.09467
0.33332	-5.09473
0.33336	-5.0948
0.3334	-5.09486
0.33344	-5.09492
0.33348	-5.09499
0.33352	-5.09505
0.33356	-5.09512
0.3336	-5.09518
0.33364	-5.09525
0.33368	-5.09531
0.33372	-5.09537
0.33376	-5.09544
0.3338	-5.0955
0.33384	-5.09557
0.33388	-5.09563
0.33392	-5.0957
0.33396	-5.09576
0.334	-5.09582
0.33404	-5.09589
0.33408	-5.09595
0.33412	-5.09602
0.33416	-5.09608
0.3342	-5.09615
0.33424	-5.09621
0.33428	-5.09627
0.33432	-5.09634
0.33436	-5.0964
0.3344	-5.09647
0.33444	-5.09653
0.33448	-5.09659
0.33452	-5.09666
0.33456	-5.09672
0.3346	-5.09679
0.33464	-5.09685
0.33468	-5.09692
0.33472	-5.09698
0.33476	-5.09704
0.3348	-5.09711
0.33484	-5.09717
0.33488	-5.09724
0.33492	-5.0973
0.33496	-5.09736
0.335	-5.09743
0.33504	-5.09749
0.33508	-5.09756
0.33512	-5.09762
0.33516	-5.09768
0.3352	-5.09775
0.33524	-5.09781
0.33528	-5.09788
0.33532	-5.09794
0.33536	-5.09801
0.3354	-5.09807
0.33544	-5.09813
0.33548	-5.0982
0.33552	-5.09826
0.33556	-5.09833
0.3356	-5.09839
0.33564	-5.09845
0.33568	-5.09852
0.33572	-5.09858
0.33576	-5.09865
0.3358	-5.09871
0.33584	-5.09877
0.33588	-5.09884
0.33592	-5.0989
0.33596	-5.09897
0.336	-5.09903
0.33604	-5.09909
0.33608	-5.09916
0.33612	-5.09922
0.33616	-5.09929
0.3362	-5.09935
0.33624	-5.09941
0.33628	-5.09948
0.33632	-5.09954
0.33636	-5.09961
0.3364	-5.09967
0.33644	-5.09973
0.33648	-5.0998
0.33652	-5.09986
0.33656	-5.09992
0.3366	-5.09999
0.33664	-5.10005
0.33668	-5.10012
0.33672	-5.10018
0.33676	-5.10024
0.3368	-5.10031
0.33684	-5.10037
0.33688	-5.10044
0.33692	-5.1005
0.33696	-5.10056
0.337	-5.10063
0.33704	-5.10069
0.33708	-5.10076
0.33712	-5.10082
0.33716	-5.10088
0.3372	-5.10095
0.33724	-5.10101
0.33728	-5.10107
0.33732	-5.10114
0.33736	-5.1012
0.3374	-5.10127
0.33744	-5.10133
0.33748	-5.10139
0.33752	-5.10146
0.33756	-5.10152
0.3376	-5.10158
0.33764	-5.10165
0.33768	-5.10171
0.33772	-5.10178
0.33776	-5.10184
0.3378	-5.1019
0.33784	-5.10197
0.33788	-5.10203
0.33792	-5.10209
0.33796	-5.10216
0.338	-5.10222
0.33804	-5.10229
0.33808	-5.10235
0.33812	-5.10241
0.33816	-5.10248
0.3382	-5.10254
0.33824	-5.1026
0.33828	-5.10267
0.33832	-5.10273
0.33836	-5.1028
0.3384	-5.10286
0.33844	-5.10292
0.33848	-5.10299
0.33852	-5.10305
0.33856	-5.10311
0.3386	-5.10318
0.33864	-5.10324
0.33868	-5.1033
0.33872	-5.10337
0.33876	-5.10343
0.3388	-5.10349
0.33884	-5.10356
0.33888	-5.10362
0.33892	-5.10368
0.33896	-5.10375
0.339	-5.10381
0.33904	-5.10387
0.33908	-5.10394
0.33912	-5.104
0.33916	-5.10406
0.3392	-5.10412
0.33924	-5.10419
0.33928	-5.10425
0.33932	-5.10431
0.33936	-5.10438
0.3394	-5.10444
0.33944	-5.1045
0.33948	-5.10457
0.33952	-5.10463
0.33956	-5.10469
0.3396	-5.10476
0.33964	-5.10482
0.33968	-5.10488
0.33972	-5.10494
0.33976	-5.10501
0.3398	-5.10507
0.33984	-5.10513
0.33988	-5.1052
0.33992	-5.10526
0.33996	-5.10532
0.34	-5.10539
0.34004	-5.10545
0.34008	-5.10551
0.34012	-5.10558
0.34016	-5.10564
0.3402	-5.1057
0.34024	-5.10576
0.34028	-5.10583
0.34032	-5.10589
0.34036	-5.10595
0.3404	-5.10602
0.34044	-5.10608
0.34048	-5.10614
0.34052	-5.10621
0.34056	-5.10627
0.3406	-5.10633
0.34064	-5.10639
0.34068	-5.10646
0.34072	-5.10652
0.34076	-5.10658
0.3408	-5.10665
0.34084	-5.10671
0.34088	-5.10677
0.34092	-5.10683
0.34096	-5.1069
0.341	-5.10696
0.34104	-5.10702
0.34108	-5.10709
0.34112	-5.10715
0.34116	-5.10721
0.3412	-5.10727
0.34124	-5.10734
0.34128	-5.1074
0.34132	-5.10746
0.34136	-5.10753
0.3414	-5.10759
0.34144	-5.10765
0.34148	-5.10771
0.34152	-5.10778
0.34156	-5.10784
0.3416	-5.1079
0.34164	-5.10797
0.34168	-5.10803
0.34172	-5.10809
0.34176	-5.10815
0.3418	-5.10822
0.34184	-5.10828
0.34188	-5.10834
0.34192	-5.10841
0.34196	-5.10847
0.342	-5.10853
0.34204	-5.10859
0.34208	-5.10866
0.34212	-5.10872
0.34216	-5.10878
0.3422	-5.10884
0.34224	-5.10891
0.34228	-5.10897
0.34232	-5.10903
0.34236	-5.1091
0.3424	-5.10916
0.34244	-5.10922
0.34248	-5.10928
0.34252	-5.10935
0.34256	-5.10941
0.3426	-5.10947
0.34264	-5.10953
0.34268	-5.1096
0.34272	-5.10966
0.34276	-5.10972
0.3428	-5.10979
0.34284	-5.10985
0.34288	-5.10991
0.34292	-5.10997
0.34296	-5.11004
0.343	-5.1101
0.34304	-5.11016
0.34308	-5.11022
0.34312	-5.11029
0.34316	-5.11035
0.3432	-5.11041
0.34324	-5.11047
0.34328	-5.11054
0.34332	-5.1106
0.34336	-5.11066
0.3434	-5.11072
0.34344	-5.11079
0.34348	-5.11085
0.34352	-5.11091
0.34356	-5.11098
0.3436	-5.11104
0.34364	-5.1111
0.34368	-5.11116
0.34372	-5.11123
0.34376	-5.11129
