-4.72436	-10.2662	-10.2649	-13.3887
-4.73247	-10.2743	-10.273	-13.3887
-4.74044	-10.2822	-10.281	-12.9276
-4.74827	-10.2901	-10.2889	-12.841
-4.75595	-10.2978	-10.2966	-12.9252
-4.7635	-10.3054	-10.3042	-13.2328
-4.77093	-10.3128	-10.3117	-12.7768
-4.77822	-10.3201	-10.319	-12.7435
-4.7854	-10.3271	-10.326	-12.6988
-4.79246	-10.3343	-10.3332	-13.2174
-4.79941	-10.3411	-10.3401	-13.0424
-4.80625	-10.348	-10.347	-12.9409
-4.81298	-10.3548	-10.3537	-12.7293
-4.81961	-10.3614	-10.3604	-12.9824
-4.82614	-10.3679	-10.3669	-12.7888
-4.83257	-10.3743	-10.3733	-12.6945
-4.83891	-10.3807	-10.3797	-12.6536
-4.84516	-10.3869	-10.386	-12.5753
-4.85132	-10.393	-10.3921	-12.757
-4.85739	-10.3991	-10.3982	-12.8217
-4.86338	-10.4051	-10.4042	-12.6086
-4.86929	-10.411	-10.4102	-13.4618
-4.87512	-10.4168	-10.416	-13.2761
-4.88087	-10.4225	-10.4216	-14.2556
-4.88655	-10.4282	-10.4273	-12.5056
-4.89215	-10.4338	-10.4329	-12.9188
-4.89768	-10.4394	-10.4385	-12.4805
-4.90314	-10.4449	-10.444	-13.2556
-4.90854	-10.4502	-10.4493	-12.4555
-4.91387	-10.4556	-10.4547	-13.2353
-4.91913	-10.4607	-10.4599	-12.8939
-4.92433	-10.4659	-10.4651	-13.1852
-4.92947	-10.4711	-10.4702	-12.5513
-4.93455	-10.4762	-10.4754	-13.5637
-4.93957	-10.4812	-10.4805	-12.3871
-4.94453	-10.4861	-10.4854	-12.8969
-4.94944	-10.4911	-10.4903	-12.966
-4.95429	-10.4959	-10.4951	-12.6228
-4.95909	-10.5007	-10.5	-12.5532
-4.96384	-10.5054	-10.5046	-13.6262
-4.96853	-10.5101	-10.5094	-12.3663
-4.97317	-10.5148	-10.514	-12.7208
-4.97777	-10.5194	-10.5187	-12.4187
-4.98232	-10.5239	-10.5233	-12.3929
-4.98682	-10.5284	-10.5277	-12.3707
-4.99127	-10.5329	-10.5322	-12.3457
-4.99568	-10.5373	-10.5366	-12.3274
-5.00004	-10.5416	-10.5409	-12.3761
-5.00436	-10.5459	-10.5452	-12.3386
-5.00864	-10.5502	-10.5496	-12.6411
-5.01288	-10.5544	-10.5537	-12.7327
-5.01708	-10.5587	-10.558	-12.4245
-5.02123	-10.5627	-10.5621	-12.3655
-5.02535	-10.5668	-10.5662	-12.3453
-5.02942	-10.571	-10.5703	-12.4134
-5.03346	-10.575	-10.5744	-12.5629
-5.03747	-10.579	-10.5784	-12.3845
-5.04143	-10.583	-10.5823	-12.471
-5.04536	-10.5868	-10.5863	-12.3955
-5.04926	-10.5908	-10.5902	-12.3296
-5.05312	-10.5947	-10.594	-12.7962
-5.05694	-10.5984	-10.5979	-12.4168
-5.06074	-10.6022	-10.6017	-12.7321
-5.0645	-10.606	-10.6054	-12.7027
-5.06822	-10.6097	-10.6092	-13.8373
-5.07192	-10.6134	-10.6127	-13.1919
-5.07558	-10.6171	-10.6166	-12.6336
-5.07922	-10.6207	-10.6202	-13.4056
-5.08282	-10.6243	-10.6238	-12.3632
-5.0864	-10.6279	-10.6274	-12.5635
-5.08994	-10.6315	-10.6309	-12.84
-5.09346	-10.6349	-10.6343	-13.0424
-5.09694	-10.6384	-10.6378	-12.8776
-5.10041	-10.6419	-10.6415	-12.9612
-5.10384	-10.6454	-10.6448	-12.5895
-5.10724	-10.6487	-10.6481	-12.8236
-5.11062	-10.6522	-10.6516	-12.7971
-5.11398	-10.6555	-10.6548	-12.4531
-5.1173	-10.6588	-10.6584	-12.8363
-5.12061	-10.6621	-10.6616	-12.4213
-5.12388	-10.6654	-10.6649	-12.6374
-5.12714	-10.6685	-10.6681	-12.7445
-5.13037	-10.6718	-10.6714	-12.3506
-5.13357	-10.675	-10.6745	-12.5942
-5.13675	-10.6783	-10.6778	-12.521
-5.13991	-10.6815	-10.6809	-13.0429
-5.14305	-10.6845	-10.684	-12.2833
-5.14616	-10.6877	-10.6871	-12.7971
-5.14925	-10.6907	-10.6903	-12.9093
-5.15232	-10.6938	-10.6933	-12.6592
-5.15537	-10.6969	-10.6964	-12.7626
-5.15839	-10.6998	-10.6995	-12.3853
-5.1614	-10.7028	-10.7024	-13.1357
-5.16438	-10.7058	-10.7053	-12.3103
-5.16735	-10.7088	-10.7084	-13.0895
-5.17029	-10.7118	-10.7113	-12.9651
-5.17322	-10.7146	-10.7142	-12.4144
-5.17612	-10.7176	-10.7172	-12.9148
-5.17901	-10.7206	-10.72	-12.552
-5.18187	-10.7233	-10.7228	-12.2305
-5.18472	-10.7261	-10.7256	-13.2254
-5.18755	-10.7291	-10.7286	-12.2293
-5.19036	-10.7318	-10.7315	-12.2816
-5.19315	-10.7346	-10.7343	-12.4985
-5.19593	-10.7374	-10.7368	-12.975
-5.19868	-10.74	-10.7396	-12.1982
-5.20142	-10.7429	-10.7424	-12.5226
-5.20415	-10.7456	-10.7451	-12.5469
-5.20685	-10.7482	-10.7478	-12.4955
-5.20954	-10.7509	-10.7504	-12.2865
-5.21221	-10.7536	-10.7533	-12.1422
-5.21487	-10.7563	-10.7559	-12.1773
-5.21751	-10.759	-10.7585	-12.137
-5.22013	-10.7615	-10.761	-12.2204
-5.22274	-10.7642	-10.7639	-12.3094
-5.22534	-10.7668	-10.7665	-12.4996
-5.22791	-10.7694	-10.769	-12.1007
-5.23047	-10.772	-10.7715	-12.6936
-5.23302	-10.7745	-10.7741	-13.358
-5.23555	-10.777	-10.7766	-12.2162
-5.23807	-10.7794	-10.779	-12.3644
-5.24057	-10.782	-10.7816	-12.444
-5.24306	-10.7845	-10.7842	-12.2622
-5.24554	-10.7869	-10.7866	-12.3673
-5.248	-10.7895	-10.789	-12.7337
-5.25044	-10.7919	-10.7915	-12.9889
-5.25288	-10.7943	-10.7939	-12.0932
-5.2553	-10.7967	-10.7962	-12.1614
-5.2577	-10.799	-10.7987	-12.1189
-5.2601	-10.8016	-10.8012	-12.8252
-5.26247	-10.804	-10.8037	-12.3713
-5.26484	-10.8062	-10.8059	-12.3512
-5.2672	-10.8087	-10.8081	-12.0588
-5.26954	-10.811	-10.8106	-13.2033
-5.27186	-10.8133	-10.8128	-12.665
-5.27418	-10.8156	-10.8152	-12.0228
-5.27648	-10.8179	-10.8177	-12.5099
-5.27878	-10.8203	-10.8199	-12.9875
-5.28106	-10.8224	-10.8221	-12.048
-5.28332	-10.8248	-10.8244	-12.3491
-5.28558	-10.8271	-10.8267	-12.4533
-5.28782	-10.8293	-10.829	-12.9418
-5.29006	-10.8314	-10.8311	-13.3493
-5.29228	-10.8337	-10.8333	-12.078
-5.29449	-10.836	-10.8356	-12.8433
-5.29669	-10.838	-10.8376	-12.0741
-5.29887	-10.8403	-10.84	-12.0639
-5.30105	-10.8426	-10.8424	-12.0414
-5.30322	-10.8447	-10.8443	-12.4829
-5.30537	-10.8468	-10.8465	-12.4373
-5.30752	-10.8488	-10.8485	-12.3745
-5.30965	-10.8509	-10.8506	-12.4283
-5.31178	-10.8532	-10.8528	-12.0727
-5.31389	-10.8551	-10.855	-12.0629
-5.31599	-10.8574	-10.8569	-12.1264
-5.31808	-10.8596	-10.8592	-13.7756
-5.32017	-10.8616	-10.8612	-12.4005
-5.32224	-10.8635	-10.8632	-12.16
-5.3243	-10.8658	-10.8656	-12.1395
-5.32636	-10.8677	-10.8673	-12.073
-5.3284	-10.8699	-10.8695	-12.0634
-5.33043	-10.8719	-10.8716	-12.3456
-5.33246	-10.8739	-10.8734	-13.6082
-5.33447	-10.8759	-10.8755	-12.5071
-5.33648	-10.8779	-10.8776	-12.1089
-5.33848	-10.88	-10.8795	-12.1561
-5.34046	-10.882	-10.8814	-12.3394
-5.34244	-10.8838	-10.8833	-12.2036
-5.34441	-10.8858	-10.8855	-12.3251
-5.34637	-10.8879	-10.8876	-12.0278
-5.34832	-10.8897	-10.8892	-12.1796
-5.35027	-10.8918	-10.8912	-12.3504
-5.3522	-10.8936	-10.8933	-12.1167
-5.35413	-10.8955	-10.8952	-12.3126
-5.35604	-10.8975	-10.8971	-12.12
-5.35795	-10.8995	-10.8991	-12.1877
-5.35985	-10.9011	-10.9008	-12.187
-5.36175	-10.9029	-10.903	-12.1557
-5.36363	-10.905	-10.9048	-12.2471
-5.36551	-10.9069	-10.9063	-12.1245
-5.36737	-10.9088	-10.9084	-12.6112
-5.36923	-10.9107	-10.9105	-12.1283
-5.37109	-10.9123	-10.9121	-12.2275
-5.37293	-10.9143	-10.914	-12.0396
-5.37477	-10.9161	-10.9157	-12.3674
-5.3766	-10.9178	-10.9178	-12.231
-5.37842	-10.9198	-10.9197	-12.1491
-5.38023	-10.9214	-10.9215	-13.3646
-5.38204	-10.9234	-10.923	-12.2346
-5.38383	-10.9251	-10.925	-12.1483
-5.38562	-10.927	-10.927	-12.2967
-5.38741	-10.9288	-10.9282	-12.5391
-5.38918	-10.9304	-10.9301	-12.4963
-5.39095	-10.9324	-10.9322	-12.2457
-5.39271	-10.9341	-10.9337	-12.8672
-5.39447	-10.9358	-10.9354	-12.2003
-5.39622	-10.9376	-10.9371	-12.4697
-5.39796	-10.9394	-10.939	-12.3478
-5.39969	-10.9412	-10.9407	-12.4072
-5.40142	-10.9428	-10.9425	-12.102
-5.40314	-10.9445	-10.9439	-12.0323
-5.40485	-10.9462	-10.9459	-12.8211
-5.40656	-10.948	-10.9478	-12.2212
-5.40826	-10.9496	-10.9496	-12.2444
-5.40995	-10.9514	-10.9508	-12.588
-5.41164	-10.9531	-10.9527	-12.5749
-5.41332	-10.9546	-10.9543	-12.2789
-5.41499	-10.9565	-10.9559	-12.34
-5.41666	-10.9578	-10.9578	-12.1135
-5.41832	-10.9594	-10.9592	-12.2758
-5.41997	-10.9613	-10.9609	-12.0287
-5.42162	-10.963	-10.9629	-12.3512
-5.42326	-10.9644	-10.9647	-12.0472
-5.4249	-10.9662	-10.9661	-12.3487
-5.42653	-10.968	-10.9674	-12.0803
-5.42815	-10.9696	-10.9692	-12.0284
-5.42977	-10.9712	-10.971	-12.2608
-5.43138	-10.9728	-10.9724	-12.3877
-5.43299	-10.9744	-10.9743	-12.0046
-5.43458	-10.9758	-10.9757	-12.2617
-5.43618	-10.9776	-10.9777	-12.4873
-5.43777	-10.979	-10.9787	-12.2028
-5.43935	-10.9809	-10.9807	-12.7096
-5.44092	-10.9822	-10.9821	-12.525
-5.4425	-10.9838	-10.9839	-12.2049
-5.44406	-10.9853	-10.9854	-12.2236
-5.44562	-10.9869	-10.987	-14.2733
-5.44717	-10.9885	-10.9882	-12.1063
-5.44872	-10.99	-10.9901	-12.5101
-5.45026	-10.9914	-10.9914	-12.2604
-5.4518	-10.9933	-10.9931	-12.0682
-5.45333	-10.9946	-10.9947	-11.9882
-5.45486	-10.9961	-10.9959	-12.2204
-5.45638	-10.9977	-10.9974	-12.9046
-5.4579	-10.9994	-10.9992	-11.971
-5.45941	-11.0006	-11.0006	-12.6395
-5.46091	-11.0023	-11.0021	-12.4645
-5.46241	-11.0038	-11.0034	-11.9921
-5.46391	-11.0054	-11.0048	-12.0066
-5.4654	-11.0066	-11.0067	-12.4479
-5.46688	-11.0083	-11.0079	-12.6092
-5.46836	-11.0096	-11.0091	-12.1034
-5.46984	-11.0113	-11.0107	-12.4858
-5.47131	-11.0125	-11.0124	-11.9836
-5.47277	-11.0141	-11.0137	-11.9738
-5.47423	-11.0155	-11.0153	-11.9943
-5.47569	-11.0171	-11.017	-12.1226
-5.47714	-11.0186	-11.0184	-12.5474
-5.47858	-11.0199	-11.0194	-12.5513
-5.48002	-11.0212	-11.021	-12.8176
-5.48146	-11.0226	-11.0229	-12.1207
-5.48289	-11.0243	-11.0244	-12.216
-5.48431	-11.0254	-11.0253	-12.2809
-5.48574	-11.0272	-11.0265	-12.1551
-5.48715	-11.0285	-11.0282	-12.0891
-5.48856	-11.0299	-11.0296	-12.1718
-5.48997	-11.0311	-11.0311	-13.219
-5.49138	-11.0328	-11.0324	-12.5719
-5.49277	-11.034	-11.0336	-12.0584
-5.49417	-11.0356	-11.0349	-12.9334
-5.49556	-11.0369	-11.0365	-12.975
-5.49694	-11.0381	-11.0379	-12.0964
-5.49832	-11.0397	-11.0392	-13.4244
-5.4997	-11.0411	-11.041	-12.0641
-5.50107	-11.0422	-11.0423	-11.9211
-5.50244	-11.0438	-11.0433	-11.8875
-5.5038	-11.0448	-11.045	-11.9676
-5.50516	-11.0465	-11.0464	-11.8585
-5.50652	-11.0479	-11.0475	-11.8506
-5.50787	-11.0491	-11.049	-11.9648
-5.50922	-11.0505	-11.0501	-12.193
-5.51056	-11.0517	-11.0515	-12.8601
-5.5119	-11.0532	-11.0534	-12.4188
-5.51323	-11.0546	-11.0542	-12.3424
-5.51456	-11.0557	-11.0553	-11.8785
-5.51589	-11.0573	-11.0572	-11.874
-5.51721	-11.0586	-11.0581	-13.714
-5.51853	-11.06	-11.0596	-11.9566
-5.51984	-11.0614	-11.0613	-12.6533
-5.52115	-11.0626	-11.0621	-11.9775
-5.52246	-11.0638	-11.0638	-11.8741
-5.52376	-11.0653	-11.0648	-11.9479
-5.52506	-11.0661	-11.0662	-12.0289
-5.52635	-11.0678	-11.0673	-12.3818
-5.52764	-11.069	-11.0687	-13.0288
-5.52893	-11.0702	-11.07	-11.8075
-5.53021	-11.0715	-11.0715	-12.001
-5.53149	-11.073	-11.0728	-12.3758
-5.53277	-11.074	-11.074	-11.8249
-5.53404	-11.0754	-11.0756	-14.2733
-5.53531	-11.0767	-11.0765	-11.9676
-5.53657	-11.0779	-11.0773	-12.3418
-5.53783	-11.079	-11.0789	-12.1718
-5.53909	-11.0805	-11.0798	-12.8122
-5.54034	-11.0817	-11.081	-11.9569
-5.54159	-11.083	-11.0826	-11.9243
-5.54284	-11.0843	-11.084	-12.6443
-5.54408	-11.0856	-11.0853	-12.0052
-5.54532	-11.0867	-11.0862	-13.1532
-5.54656	-11.0879	-11.0878	-12.0789
-5.54779	-11.089	-11.0896	-11.7929
-5.54902	-11.0904	-11.0901	-12.0098
-5.55024	-11.0917	-11.0916	-11.8715
-5.55146	-11.0928	-11.0931	-12.01
-5.55268	-11.0941	-11.0937	-12.7768
-5.5539	-11.0951	-11.0953	-12.4754
-5.55511	-11.0963	-11.0956	-12.194
-5.55631	-11.0977	-11.0976	-12.0005
-5.55752	-11.0987	-11.0988	-13.6874
-5.55872	-11.1002	-11.0995	-12.9537
-5.55992	-11.1012	-11.1011	-11.7762
-5.56111	-11.1023	-11.1018	-11.7388
-5.5623	-11.1038	-11.103	-11.7696
-5.56349	-11.1048	-11.1046	-13.1324
-5.56468	-11.1058	-11.1053	-11.7946
-5.56586	-11.1072	-11.1067	-12.2306
-5.56704	-11.1084	-11.1084	-12.8779
-5.56821	-11.1096	-11.1094	-11.8453
-5.56939	-11.1107	-11.1103	-11.8356
-5.57055	-11.112	-11.1117	-12.477
-5.57172	-11.1132	-11.1134	-13.2369
-5.57288	-11.1139	-11.1138	-11.727
-5.57404	-11.1152	-11.1153	-12.3634
-5.5752	-11.1167	-11.1163	-12.0106
-5.57635	-11.1175	-11.1172	-11.8561
-5.5775	-11.1188	-11.1182	-11.8953
-5.57865	-11.1198	-11.12	-12.024
-5.5798	-11.1211	-11.1209	-12.0587
-5.58094	-11.1224	-11.1224	-12.0581
-5.58207	-11.1236	-11.1232	-11.7262
-5.58321	-11.1244	-11.1242	-12.2957
-5.58434	-11.1257	-11.1254	-11.8907
-5.58547	-11.1268	-11.1266	-11.7384
-5.5866	-11.1279	-11.1279	-12.4488
-5.58772	-11.129	-11.1291	-13.4494
-5.58884	-11.1302	-11.1298	-13.4703
-5.58996	-11.1314	-11.131	-12.7301
-5.59108	-11.1321	-11.1324	-12.6931
-5.59219	-11.1332	-11.1334	-11.9052
-5.5933	-11.1347	-11.1343	-11.8615
-5.5944	-11.1357	-11.1356	-11.9127
-5.59551	-11.1367	-11.1369	-12.8812
-5.59661	-11.1378	-11.1381	-13.0339
-5.59771	-11.1391	-11.1386	-12.0422
-5.5988	-11.1401	-11.1398	-12.2679
-5.59989	-11.1413	-11.1406	-11.9299
-5.60098	-11.1421	-11.142	-11.8288
-5.60207	-11.1435	-11.1435	-11.7273
-5.60316	-11.1446	-11.145	-11.8209
-5.60424	-11.1453	-11.1457	-12.1848
-5.60532	-11.1468	-11.1461	-12.0471
-5.60639	-11.1478	-11.1478	-11.9725
-5.60747	-11.1487	-11.1485	-11.8347
-5.60854	-11.1501	-11.1497	-11.7971
-5.60961	-11.1513	-11.1507	-12.8204
-5.61067	-11.1523	-11.1514	-11.8192
-5.61173	-11.153	-11.1528	-11.8127
-5.61279	-11.1542	-11.1543	-12.5527
-5.61385	-11.1551	-11.1549	-11.7984
-5.61491	-11.1564	-11.156	-11.8198
-5.61596	-11.1571	-11.1571	-12.3038
-5.61701	-11.1584	-11.158	-13.5798
-5.61806	-11.1595	-11.1591	-11.8683
-5.6191	-11.1603	-11.1599	-11.9102
-5.62015	-11.1615	-11.1612	-12.8916
-5.62119	-11.1626	-11.1629	-12.2302
-5.62222	-11.1635	-11.1633	-11.7976
-5.62326	-11.1647	-11.1651	-11.7342
-5.62429	-11.1656	-11.1654	-11.8131
-5.62532	-11.1669	-11.1663	-12.3604
-5.62635	-11.1674	-11.1679	-11.7349
-5.62738	-11.1688	-11.1687	-11.7241
-5.6284	-11.1698	-11.1693	-11.8628
-5.62942	-11.1706	-11.1703	-11.9335
-5.63044	-11.1717	-11.1712	-13.3461
-5.63145	-11.1727	-11.1723	-11.8399
-5.63247	-11.1737	-11.1738	-11.939
-5.63348	-11.1747	-11.1747	-12.3776
-5.63449	-11.1758	-11.1754	-11.7867
-5.63549	-11.1771	-11.1771	-12.0085
-5.6365	-11.1774	-11.1776	-11.8626
-5.6375	-11.1789	-11.179	-12.0642
-5.6385	-11.18	-11.1797	-11.746
-5.6395	-11.1806	-11.1806	-11.8185
-5.64049	-11.1817	-11.1814	-12.2945
-5.64148	-11.1829	-11.1828	-12.4653
-5.64247	-11.184	-11.1835	-11.7421
-5.64346	-11.1848	-11.1853	-11.7813
-5.64445	-11.1859	-11.1858	-11.9496
-5.64543	-11.1868	-11.1865	-11.8398
-5.64641	-11.1877	-11.1879	-11.8051
-5.64739	-11.1887	-11.188	-11.8512
-5.64837	-11.1897	-11.1901	-11.7626
-5.64934	-11.1905	-11.1905	-11.917
-5.65032	-11.1918	-11.1917	-11.8185
-5.65129	-11.1925	-11.1925	-12.2164
-5.65226	-11.1938	-11.1932	-11.8843
-5.65322	-11.1944	-11.1942	-12.9184
-5.65419	-11.1955	-11.1954	-11.8407
-5.65515	-11.1964	-11.1962	-11.7708
-5.65611	-11.1973	-11.1972	-11.8589
-5.65707	-11.1982	-11.1977	-11.8948
-5.65802	-11.1995	-11.1986	-12.6361
-5.65897	-11.2	-11.2	-11.7719
-5.65993	-11.2012	-11.2004	-11.8695
-5.66087	-11.202	-11.2018	-11.7798
-5.66182	-11.2031	-11.2023	-12.0637
-5.66277	-11.2042	-11.2041	-11.9523
-5.66371	-11.2049	-11.2049	-11.7439
-5.66465	-11.206	-11.2052	-11.7463
-5.66559	-11.2067	-11.2067	-11.8883
-5.66653	-11.2081	-11.2078	-11.9542
-5.66746	-11.2088	-11.2084	-12.1942
-5.6684	-11.2096	-11.2096	-12.7926
-5.66933	-11.2101	-11.2104	-11.8779
-5.67026	-11.2116	-11.2114	-12.1217
-5.67118	-11.2125	-11.2119	-12.4164
-5.67211	-11.2135	-11.2134	-11.9719
-5.67303	-11.2141	-11.2138	-11.9679
-5.67395	-11.2153	-11.2157	-11.9229
-5.67487	-11.2162	-11.2168	-11.7424
-5.67579	-11.2171	-11.2173	-12.0102
-5.6767	-11.2181	-11.2179	-11.8355
-5.67762	-11.2188	-11.2187	-11.9543
-5.67853	-11.2198	-11.2193	-12.0958
-5.67944	-11.2207	-11.2206	-12.0332
-5.68034	-11.2218	-11.2221	-11.8469
-5.68125	-11.2225	-11.2226	-12.2111
-5.68215	-11.2234	-11.2232	-11.857
-5.68306	-11.2243	-11.223	-12.2126
-5.68396	-11.2253	-11.2253	-12.6041
-5.68485	-11.2263	-11.2257	-12.1158
-5.68575	-11.2271	-11.2271	-11.9467
-5.68665	-11.2281	-11.2277	-12.3878
-5.68754	-11.229	-11.2282	-11.9851
-5.68843	-11.2296	-11.2299	-11.8208
-5.68932	-11.2306	-11.2316	-11.9998
-5.6902	-11.2315	-11.2314	-11.7725
-5.69109	-11.2325	-11.2332	-12
-5.69197	-11.2334	-11.2328	-11.9569
-5.69286	-11.2341	-11.2347	-12.1315
-5.69374	-11.2349	-11.2349	-12.2414
-5.69461	-11.2357	-11.2351	-11.8523
-5.69549	-11.2368	-11.2367	-12.1104
-5.69637	-11.2377	-11.2374	-11.8269
-5.69724	-11.2384	-11.2387	-11.8437
-5.69811	-11.2394	-11.2387	-12.3751
-5.69898	-11.2402	-11.2396	-11.8939
-5.69985	-11.2411	-11.2405	-11.7357
-5.70071	-11.2422	-11.2425	-12.2302
-5.70158	-11.2429	-11.2429	-12.0549
-5.70244	-11.2436	-11.2437	-11.9077
-5.7033	-11.2444	-11.244	-12.0705
-5.70416	-11.2454	-11.2442	-11.8503
-5.70502	-11.2463	-11.247	-12.4549
-5.70587	-11.2472	-11.2472	-11.7336
-5.70673	-11.2481	-11.2477	-11.7982
-5.70758	-11.2487	-11.2481	-11.7587
-5.70843	-11.2496	-11.2486	-11.8267
-5.70928	-11.2503	-11.2504	-11.7224
-5.71013	-11.2516	-11.2514	-12.0476
-5.71097	-11.2523	-11.2528	-11.8694
-5.71182	-11.2533	-11.2533	-11.7398
-5.71266	-11.2539	-11.2539	-11.8192
-5.7135	-11.255	-11.2551	-12.0253
-5.71434	-11.2555	-11.2553	-11.8936
-5.71518	-11.2565	-11.2568	-12.1058
-5.71601	-11.2573	-11.2572	-12.2003
-5.71685	-11.2581	-11.258	-12.0095
-5.71768	-11.2589	-11.2589	-11.9472
-5.71851	-11.2595	-11.2587	-12.0279
-5.71934	-11.261	-11.2597	-12.4074
-5.72017	-11.2615	-11.2616	-11.7463
-5.72099	-11.2623	-11.2629	-11.7362
-5.72182	-11.2631	-11.2625	-12.9764
-5.72264	-11.264	-11.2638	-12.0655
-5.72346	-11.2649	-11.2645	-12.1271
-5.72428	-11.2656	-11.265	-11.8814
-5.7251	-11.2665	-11.2668	-11.7115
-5.72592	-11.2672	-11.2677	-11.8491
-5.72674	-11.2682	-11.267	-12.0191
-5.72755	-11.2688	-11.2686	-12.4146
-5.72836	-11.2697	-11.2695	-11.8977
-5.72917	-11.2707	-11.2695	-12.5957
-5.72998	-11.2714	-11.2712	-12.8743
-5.73079	-11.272	-11.2712	-12.3047
-5.7316	-11.273	-11.2731	-12.2624
-5.7324	-11.2738	-11.2739	-11.7414
-5.73321	-11.2747	-11.2746	-12.0839
-5.73401	-11.2753	-11.2751	-12.3517
-5.73481	-11.2762	-11.2759	-13.1403
-5.73561	-11.2773	-11.2754	-11.7426
-5.7364	-11.2778	-11.2777	-12.4114
-5.7372	-11.2788	-11.2783	-12.7631
-5.738	-11.2794	-11.2795	-11.7295
-5.73879	-11.28	-11.2796	-12.4371
-5.73958	-11.2805	-11.281	-12.1623
-5.74037	-11.2813	-11.2817	-12.8615
-5.74116	-11.2827	-11.2824	-12.2654
-5.74195	-11.2831	-11.2826	-11.871
-5.74273	-11.2838	-11.2842	-11.7005
-5.74352	-11.2848	-11.2834	-12.0819
-5.7443	-11.2852	-11.2857	-11.8141
-5.74508	-11.2864	-11.2862	-11.7966
-5.74586	-11.2875	-11.287	-12.3242
-5.74664	-11.2881	-11.2874	-11.7389
-5.74742	-11.2889	-11.2894	-11.872
-5.7482	-11.2894	-11.2898	-12.5494
-5.74897	-11.2901	-11.2901	-11.7564
-5.74974	-11.291	-11.2906	-11.8376
-5.75052	-11.2917	-11.2922	-11.663
-5.75129	-11.2924	-11.2913	-12.1579
-5.75206	-11.2936	-11.293	-11.9169
-5.75282	-11.294	-11.2939	-11.9151
-5.75359	-11.2948	-11.2954	-13.0943
-5.75436	-11.2958	-11.2957	-11.8659
-5.75512	-11.2964	-11.2954	-12.5942
-5.75588	-11.297	-11.2969	-12.077
-5.75664	-11.2981	-11.2985	-11.7021
-5.7574	-11.2985	-11.2992	-14.2303
-5.75816	-11.2995	-11.2992	-11.6624
-5.75892	-11.2999	-11.2997	-14.2733
-5.75968	-11.3007	-11.3009	-11.6929
-5.76043	-11.3018	-11.3015	-11.6831
-5.76118	-11.3024	-11.3022	-12.0592
-5.76194	-11.3032	-11.3029	-11.954
-5.76269	-11.304	-11.3044	-11.6862
-5.76344	-11.3048	-11.3047	-12.1178
-5.76418	-11.3056	-11.3055	-12.05
-5.76493	-11.3063	-11.3063	-11.637
-5.76568	-11.307	-11.3071	-11.7984
-5.76642	-11.3076	-11.307	-11.6972
-5.76716	-11.3085	-11.3079	-11.9329
-5.76791	-11.3093	-11.3092	-11.752
-5.76865	-11.3101	-11.3096	-13.253
-5.76938	-11.3106	-11.3096	-11.6318
-5.77012	-11.3113	-11.3107	-12.4046
